Energia;Block;Latencia;Cobertura;Demands
470.0;0;0.0;1;1
470.0;0;0.0;1;1
625.0;0;0.0;1;2
676.6666666666666;0;0.0;1;3
767.8571428571429;0;0.0;1;14
821.3888888888889;0;1.9656060233305036e-06;1;36
850.7142857142857;0;2.3887079632802983e-06;1;56
1070.8035714285713;0;8.992282341173966e-06;1;112
1148.25;0;1.0701835496666617e-05;1;160
1362.7692307692307;0;1.423163956079674e-05;1;195
1422.7570093457944;0;1.7040747726758405e-05;1;214
1423.3920704845816;0;1.872913648637812e-05;1;227
1367.8095238095239;0;2.0939744052360245e-05;1;210
1355.026455026455;0;2.28892822848721e-05;1;189
1203.8562091503268;0;2.311119067673336e-05;1;153
996.2650602409639;0;2.2719941721644805e-05;1;83
926.6071428571429;0;2.2028814256362273e-05;1;56
831.7142857142857;0;2.162286710675473e-05;1;35
789.5238095238095;0;2.137304390621964e-05;1;21
763.0769230769231;0;2.1217036286466213e-05;1;13
676.6666666666666;0;2.1145798335868118e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
470.0;0;0.0;1;2
740.7142857142857;0;0.0;1;14
790.0;0;0.0;1;24
834.1463414634146;0;5.922135867292772e-07;1;41
993.7777777777778;0;5.138290388730331e-06;1;90
1138.4615384615386;0;1.213320018018862e-05;1;143
1323.125;0;1.7217697385049846e-05;1;192
1288.4313725490197;0;2.1026423543824082e-05;1;204
1397.741935483871;0;2.1461926978321987e-05;1;217
1375.5555555555557;0;2.1970246227908876e-05;1;207
1317.025641025641;0;2.272146517341963e-05;1;195
1159.718309859155;0;2.245779406951892e-05;1;142
1004.5238095238095;0;2.1522959465510305e-05;1;84
885.4;0;2.1126937343752554e-05;1;50
820.2777777777778;0;2.0683313640972397e-05;1;36
793.0;0;2.0435922326931013e-05;1;20
769.2857142857143;0;2.028164675583911e-05;1;14
720.0;0;2.022132062033691e-05;1;5
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
470.0;0;0.0;1;1
625.0;0;2.5038206826286292e-06;1;4
750.0;0;1.0015282730514518e-06;1;9
791.304347826087;0;2.8188205866083348e-06;1;23
844.9056603773585;0;4.510426015500109e-06;1;53
997.3809523809524;0;1.0380593577434794e-05;1;84
1104.9640287769785;0;1.639332822455769e-05;1;139
1294.7738693467336;0;1.9470214172030993e-05;1;199
1376.8095238095239;0;2.384878723358388e-05;1;210
1388.8425925925926;0;2.3566332258987783e-05;1;216
1373.835616438356;0;2.3713937335416097e-05;1;219
1330.049504950495;0;2.3417470256350403e-05;1;202
1226.6257668711658;0;2.3239490438649428e-05;1;163
1058.099173553719;0;2.298987358197033e-05;1;121
954.7058823529412;0;2.219586659225056e-05;1;68
832.9166666666666;0;2.1712588473931255e-05;1;48
791.578947368421;0;2.1480694611646438e-05;1;19
788.0;0;2.124327827848898e-05;1;20
731.6666666666666;0;2.117266350304802e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
625.0;0;0.0;1;2
718.0;0;0.0;1;5
786.1111111111111;0;2.1209758875139855e-06;1;18
786.5384615384615;0;3.181627507828707e-06;1;26
999.7619047619048;0;6.353003134121943e-06;1;84
1016.4035087719299;0;9.871418328941516e-06;1;114
1198.7349397590363;0;1.3266605268396802e-05;1;166
1352.5714285714287;0;1.6837314621645666e-05;1;210
1355.668202764977;0;1.716972008644177e-05;1;217
1403.8392857142858;0;1.9635738292646945e-05;1;224
1386.2672811059908;0;2.0371841837230946e-05;1;217
1348.468899521531;0;2.1239148885281868e-05;1;209
1177.7777777777778;0;2.0206875948079813e-05;1;153
1033.0392156862745;0;2.0356198546627828e-05;1;102
922.6666666666666;0;1.9811059450506174e-05;1;60
841.8604651162791;0;1.9447895255383e-05;1;43
783.5;0;1.92406018080639e-05;1;20
754.0;0;1.9143635409535415e-05;1;10
712.2222222222222;0;1.905600616977198e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
754.0;0;7.5460593654043e-06;1;10
788.1481481481482;0;3.735848345133724e-06;1;27
835.1020408163265;0;3.302507346958826e-06;1;49
1043.1914893617022;0;6.356979251666577e-06;1;94
1206.2420382165606;0;1.3999385404991803e-05;1;157
1293.757225433526;0;1.848844767084186e-05;1;173
1372.636815920398;0;2.2994833714191e-05;1;201
1386.4732142857142;0;2.145982487939066e-05;1;224
1352.1287128712872;0;2.1440722290168005e-05;1;202
1238.2285714285715;0;2.1494806370700323e-05;1;175
1186.111111111111;0;2.134218223438159e-05;1;144
977.2727272727273;0;2.0780907250771455e-05;1;88
894.6296296296297;0;2.026957005119098e-05;1;54
810.0;0;1.9900517620835716e-05;1;32
785.2631578947369;0;1.9682149968445105e-05;1;19
746.25;0;1.958874714091955e-05;1;8
676.6666666666666;0;1.9518157061132456e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
757.5;0;0.0;1;12
793.6363636363636;0;0.0;1;22
805.1219512195122;0;6.58780468548328e-07;1;41
904.9295774647887;0;7.1366148565123026e-06;1;71
1128.4558823529412;0;1.3780759789807318e-05;1;136
1245.025641025641;0;1.749484698848121e-05;1;195
1342.5628140703518;0;1.9318766062093586e-05;1;199
1446.405529953917;0;2.0912164780069037e-05;1;217
1373.019801980198;0;2.3155635277111916e-05;1;202
1173.7908496732025;0;2.162760834667377e-05;1;153
1126.8181818181818;0;2.199603104305588e-05;1;132
989.1666666666666;0;2.1394288141988363e-05;1;84
845.4166666666666;0;2.078190484568032e-05;1;48
812.7272727272727;0;2.0390608794313586e-05;1;33
799.1666666666666;0;2.0079103631319616e-05;1;24
722.0;0;1.9961603244085317e-05;1;10
715.5555555555555;0;1.9848613037043326e-05;1;9
