Energia;Block;Latencia;Cobertura;Demands
946.5573770491803;0;1.3853645937845015e-06;1;61
999.3103448275862;0;6.1817528454698295e-06;1;87
1114.0579710144928;0;1.2063326903968635e-05;1;138
1388.119266055046;0;1.7343415564413555e-05;1;218
1456.609442060086;0;2.1346144169492474e-05;1;233
1402.033195020747;0;2.2645683804549365e-05;1;241
1377.3214285714287;0;2.2520791068929063e-05;1;224
1367.192118226601;0;2.326563667087145e-05;1;203
1207.3856209150326;0;2.3486406365096038e-05;1;153
1029.4392523364486;0;2.284048194310682e-05;1;107
1009.5238095238095;0;2.2368581243449943e-05;1;84
874.6666666666666;0;2.2152478011589913e-05;1;45
796.25;0;2.1940531960778853e-05;1;24
712.5;0;2.1799962615595005e-05;1;12
742.5;0;2.1707246134507945e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
470.0;0;0.0;1;1
702.5;0;0.0;1;4
747.7777777777778;0;1.6679392551115638e-07;1;9
808.9655172413793;0;9.687354059604362e-07;1;29
902.5373134328358;0;5.135948218149966e-06;1;67
1055.607476635514;0;7.665513288911615e-06;1;107
1239.6341463414635;0;1.4946877295575016e-05;1;164
1408.8839285714287;0;1.9092827414210592e-05;1;224
1423.872340425532;0;2.0966615401514394e-05;1;235
1421.1016949152543;0;2.1530202825199282e-05;1;236
1401.6738197424893;0;2.2959010661556265e-05;1;233
1379.9103139013453;0;2.3106005122526923e-05;1;223
1241.0119047619048;0;2.268557352000242e-05;1;168
1088.0672268907563;0;2.155308845076338e-05;1;119
902.9850746268656;0;2.1059598772842326e-05;1;67
833.421052631579;0;2.0651940157370493e-05;1;38
792.2727272727273;0;2.0453348916995444e-05;1;22
767.8571428571429;0;2.031925101745525e-05;1;14
748.8888888888889;0;2.0246788677263626e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;0.0;1;1
0.0;0;0.0;0;0
625.0;0;0.0;1;2
740.0;0;0.0;1;7
786.6666666666666;0;8.081575749088505e-07;1;21
915.1612903225806;0;4.724889055758271e-06;1;62
1152.9787234042553;0;1.0164000476111075e-05;1;141
1349.4472361809046;0;2.272873771535638e-05;1;199
1333.248730964467;0;2.0346468048416313e-05;1;197
1439.5617529880478;0;2.1634474666469338e-05;1;251
1413.8325991189427;0;2.324171945515294e-05;1;227
1391.0964912280701;0;2.2599798360981164e-05;1;228
1374.9065420560748;0;2.3261129343798574e-05;1;214
1219.877300613497;0;2.365603309807761e-05;1;163
1128.8709677419354;0;2.35950451300772e-05;1;124
982.054794520548;0;2.311270101204021e-05;1;73
829.75;0;2.2771366936866396e-05;1;40
781.6666666666666;0;2.2574217000231102e-05;1;18
762.8571428571429;0;2.241484280053204e-05;1;14
741.25;0;2.2328129949265677e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
625.0;0;8.339696275557819e-07;1;2
718.0;0;3.127386103334182e-07;1;5
779.4444444444445;0;2.272018418431518e-06;1;18
801.7647058823529;0;1.843974447627453e-06;1;34
950.8108108108108;0;5.930901838324379e-06;1;74
1065.0;0;6.844787381058891e-06;1;104
1351.7475728155339;0;1.470562873216439e-05;1;206
1356.1574074074074;0;1.756977273173285e-05;1;216
1432.685950413223;0;1.736098212808668e-05;1;242
1420.701754385965;0;1.9501156230850334e-05;1;228
1410.6866952789699;0;2.00909327407113e-05;1;233
1417.5229357798164;0;2.0362407157371487e-05;1;218
1211.2903225806451;0;1.995093114969171e-05;1;155
1069.6521739130435;0;1.933038810841532e-05;1;115
947.6923076923077;0;1.888640780975068e-05;1;65
841.75;0;1.855395966612507e-05;1;40
797.9166666666666;0;1.8352915646190596e-05;1;24
770.7692307692307;0;1.8233202699175807e-05;1;13
755.0;0;1.8148836690226274e-05;1;10
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
0.0;0;0.0;0;0
470.0;0;0.0;1;3
647.1428571428571;0;0.0;1;7
746.25;0;0.0;1;8
804.375;0;1.0817375839829479e-06;1;32
917.4074074074074;0;6.708306289991139e-06;1;54
1065.52;0;1.570019838898444e-05;1;125
1247.289156626506;0;2.2686151997627706e-05;1;166
1396.6511627906978;0;2.2491244255699534e-05;1;215
1360.8071748878924;0;2.1224653731293717e-05;1;223
1371.3419913419914;0;2.245272641531367e-05;1;231
1431.4516129032259;0;2.413833459693936e-05;1;248
1410.9132420091323;0;2.550369343695381e-05;1;219
1287.3033707865168;0;2.5433560777308553e-05;1;178
1079.3333333333333;0;2.4680958208922958e-05;1;105
896.7272727272727;0;2.4066168458625084e-05;1;55
836.3636363636364;0;2.365550797916816e-05;1;44
789.5454545454545;0;2.352031712560111e-05;1;22
775.0;0;2.3351539862782856e-05;1;14
758.3333333333334;0;2.3212189367204417e-05;1;12
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
720.0;0;0.0;1;5
625.0;0;0.0;1;6
817.1875;0;1.6828358383483639e-06;1;32
831.7647058823529;0;5.058528949455081e-06;1;51
1035.7;0;7.314131834010233e-06;1;100
1227.7514792899408;0;1.264618025036168e-05;1;169
1375.7894736842106;0;1.6868127427787714e-05;1;209
1439.053497942387;0;1.965960607629875e-05;1;243
1404.9568965517242;0;2.0508672721823828e-05;1;232
1377.7272727272727;0;2.0429164064465444e-05;1;220
1364.1203703703704;0;2.113826108345797e-05;1;216
1263.068783068783;0;2.0813667260858535e-05;1;189
1020.183486238532;0;2.0380989631424326e-05;1;109
966.3888888888889;0;2.016927091055773e-05;1;72
831.75;0;1.9847375708209727e-05;1;40
812.5;0;1.9607456732207868e-05;1;28
743.75;0;1.952614016722204e-05;1;8
760.9090909090909;0;1.941886486500218e-05;1;11
